customer_id,date,year,month,total_deposits,total_purchases,bills_amount,net_flow
pyme_28,2019-03-01,2019,3,199705.84,84077.71,7518.83,108109.3
pyme_28,2019-04-01,2019,4,205100.05,90926.26,7520.33,106653.47
pyme_28,2019-05-01,2019,5,199733.18,87662.78,7794.09,104276.31
pyme_28,2019-06-01,2019,6,218291.31,87479.15,7422.27,123389.9
pyme_28,2019-07-01,2019,7,239465.27,107442.04,7509.44,124513.79
pyme_28,2019-08-01,2019,8,226341.76,96235.68,7342.96,122763.12
pyme_28,2019-09-01,2019,9,218733.77,98237.64,7541.98,112954.14
pyme_28,2019-10-01,2019,10,220096.64,103728.36,7590.92,108777.36
pyme_28,2019-11-01,2019,11,243407.69,105620.38,7634.5,130152.81
pyme_28,2019-12-01,2019,12,252800.24,107154.03,8046.39,137599.82
pyme_28,2020-01-01,2020,1,182662.08,83857.84,7306.64,91497.59
pyme_28,2020-02-01,2020,2,183108.35,76994.78,7456.27,98657.3
pyme_28,2020-03-01,2020,3,187016.93,87528.92,7618.75,91869.27
pyme_28,2020-04-01,2020,4,142309.76,60769.64,6957.41,74582.71
pyme_28,2020-05-01,2020,5,165610.09,70248.57,6879.77,88481.74
pyme_28,2020-06-01,2020,6,174245.26,82987.17,6908.46,84349.63
pyme_28,2020-07-01,2020,7,175587.6,77505.98,7415.11,90666.51
pyme_28,2020-08-01,2020,8,181353.48,84024.59,7788.85,89540.03
pyme_28,2020-09-01,2020,9,185817.44,80762.74,7257.02,97797.69
pyme_28,2020-10-01,2020,10,216533.49,93844.91,7543.9,115144.68
pyme_28,2020-11-01,2020,11,246540.7,94716.54,7060.55,144763.61
pyme_28,2020-12-01,2020,12,265212.16,120061.2,7865.86,137285.1
pyme_28,2021-01-01,2021,1,207946.98,91870.18,7182.04,108894.76
pyme_28,2021-02-01,2021,2,197787.76,85670.88,7246.44,104870.43
pyme_28,2021-03-01,2021,3,215458.55,95963.65,7541.72,111953.18
pyme_28,2021-04-01,2021,4,218620.18,95265.43,7087.84,116266.92
pyme_28,2021-05-01,2021,5,239009.43,100066.75,8270.22,130672.45
pyme_28,2021-06-01,2021,6,190328.29,84011.39,7375.56,98941.34
pyme_28,2021-07-01,2021,7,205584.1,88765.56,7657.61,109160.93
pyme_28,2021-08-01,2021,8,191573.75,85822.82,7853.2,97897.74
pyme_28,2021-09-01,2021,9,195735.52,84208.06,7542.77,103984.7
pyme_28,2021-10-01,2021,10,180876.67,77222.56,7246.75,96407.36
pyme_28,2021-11-01,2021,11,224024.54,95349.39,7720.47,120954.68
pyme_28,2021-12-01,2021,12,245492.71,103034.94,7424.38,135033.4
pyme_28,2022-01-01,2022,1,188659.42,80368.33,7445.65,100845.45
pyme_28,2022-02-01,2022,2,176425.22,78087.21,7796.2,90541.81
pyme_28,2022-03-01,2022,3,207756.25,87682.29,7257.59,112816.37
pyme_28,2022-04-01,2022,4,198962.41,82496.7,7340.56,109125.15
pyme_28,2022-05-01,2022,5,223498.09,100312.57,8057.37,115128.14
pyme_28,2022-06-01,2022,6,221922.6,96022.98,7531.44,118368.19
pyme_28,2022-07-01,2022,7,225414.67,101088.9,7390.9,116934.88
pyme_28,2022-08-01,2022,8,234743.1,101234.73,7674.7,125833.68
pyme_28,2022-09-01,2022,9,234369.02,99639.8,7419.52,127309.7
pyme_28,2022-10-01,2022,10,246299.5,99690.41,6962.48,139646.6
pyme_28,2022-11-01,2022,11,290001.52,120474.29,7417.39,162109.84
pyme_28,2022-12-01,2022,12,297619.96,124971.88,8384.52,164263.55
pyme_28,2023-01-01,2023,1,238425.26,104902.53,7673.16,125849.57
pyme_28,2023-02-01,2023,2,209883.65,90920.45,7799.98,111163.23
pyme_28,2023-03-01,2023,3,222700.64,92920.46,7381.35,122398.83
pyme_29,1986-01-01,1986,1,176465.63,76281.88,9852.42,90331.34
pyme_29,1986-02-01,1986,2,170791.88,75483.07,9502.99,85805.82
pyme_29,1986-03-01,1986,3,158641.37,68505.3,9124.16,81011.91
pyme_29,1986-04-01,1986,4,174791.28,76122.6,9681.01,88987.67
pyme_29,1986-05-01,1986,5,171538.43,72064.19,9443.02,90031.22
pyme_29,1986-06-01,1986,6,191634.27,85555.53,9519.03,96559.7
pyme_29,1986-07-01,1986,7,192903.23,85689.23,9601.8,97612.21
pyme_29,1986-08-01,1986,8,182095.37,85178.31,9549.37,87367.68
pyme_29,1986-09-01,1986,9,169865.96,75334.5,9420.28,85111.17
pyme_29,1986-10-01,1986,10,171154.76,73416.51,9828.61,87909.64
pyme_29,1986-11-01,1986,11,162946.22,76142.52,9906.13,76897.58
pyme_29,1986-12-01,1986,12,259571.45,116292.75,10631.21,132647.49
pyme_29,1987-01-01,1987,1,158690.66,70603.61,10045.3,78041.74
pyme_29,1987-02-01,1987,2,148808.33,65670.28,10425.98,72712.08
pyme_29,1987-03-01,1987,3,171890.03,76359.06,9830.86,85700.1
pyme_29,1987-04-01,1987,4,175787.3,74924.88,9915.73,90946.69
pyme_29,1987-05-01,1987,5,166374.32,73207.54,9752.56,83414.22
pyme_29,1987-06-01,1987,6,172969.13,75688.02,9926.99,87354.12
pyme_29,1987-07-01,1987,7,190271.88,85200.26,9370.32,95701.29
pyme_29,1987-08-01,1987,8,192618.95,88842.98,9066.73,94709.24
pyme_29,1987-09-01,1987,9,174350.36,79952.29,9095.81,85302.27
pyme_29,1987-10-01,1987,10,173598.37,78209.31,9699.05,85690.01
pyme_29,1987-11-01,1987,11,188354.92,77403.26,10453.79,100497.87
pyme_29,1987-12-01,1987,12,279784.54,121360.69,10799.95,147623.89
pyme_29,1988-01-01,1988,1,208888.48,85476.98,9751.71,113659.79
pyme_29,1988-02-01,1988,2,186009.54,85681.46,9946.14,90381.93
pyme_29,1988-03-01,1988,3,185914.56,81678.41,9992.75,94243.4
pyme_29,1988-04-01,1988,4,182594.42,80133.31,9343.73,93117.38
pyme_29,1988-05-01,1988,5,213743.49,91765.08,10209.85,111768.56
pyme_29,1988-06-01,1988,6,191599.75,88873.9,10267.42,92458.43
pyme_29,1988-07-01,1988,7,194663.94,86288.3,10695.37,97680.26
pyme_29,1988-08-01,1988,8,202484.27,88980.31,10030.29,103473.66
pyme_29,1988-09-01,1988,9,221386.34,98226.26,10408.06,112752.03
pyme_29,1988-10-01,1988,10,213215.55,94890.79,10086.24,108238.51
pyme_29,1988-11-01,1988,11,242962.13,106680.67,11078.41,125203.05
pyme_29,1988-12-01,1988,12,331162.04,153602.43,10887.88,166671.73
pyme_29,1989-01-01,1989,1,213040.47,98775.51,10418.79,103846.17
pyme_29,1989-02-01,1989,2,215300.74,95406.8,10153.05,109740.89
pyme_29,1989-03-01,1989,3,203682.85,87114.64,10573.93,105994.28
pyme_29,1989-04-01,1989,4,213774.61,95612.97,10676.06,107485.58
pyme_29,1989-05-01,1989,5,244261.2,105259.58,10100.09,128901.53
pyme_29,1989-06-01,1989,6,237499.07,110851.06,10284.81,116363.21
pyme_29,1989-07-01,1989,7,248806.87,116762.65,11156.42,120887.8
pyme_29,1989-08-01,1989,8,285519.22,129692.65,10478.3,145348.28
pyme_29,1989-09-01,1989,9,283293.82,119245.91,10722.24,153325.67
pyme_29,1989-10-01,1989,10,291266.97,126185.68,10222.56,154858.73
pyme_29,1989-11-01,1989,11,299757.98,131274.38,10628.01,157855.6
pyme_29,1989-12-01,1989,12,477469.45,203688.03,11302.8,262478.62
pyme_29,1990-01-01,1990,1,308354.13,134480.56,10917.84,162955.74
pyme_29,1990-02-01,1990,2,242429.13,108029.16,10533.49,123866.48
pyme_29,1990-03-01,1990,3,283222.91,127685.27,11027.19,144510.45
pyme_29,1990-04-01,1990,4,276377.05,128322.45,10158.8,137895.8
pyme_29,1990-05-01,1990,5,330215.05,145663.1,10962.23,173589.72
pyme_29,1990-06-01,1990,6,313700.7,136832.22,10793.88,166074.59
pyme_29,1990-07-01,1990,7,311014.31,130219.37,10075.63,170719.31
pyme_29,1990-08-01,1990,8,310673.96,139075.22,10990.25,160608.49
pyme_29,1990-09-01,1990,9,279025.52,120954.96,11114.93,146955.63
pyme_29,1990-10-01,1990,10,309256.58,135398.71,11372.02,162485.86
pyme_29,1990-11-01,1990,11,368276.06,158910.39,11270.2,198095.47
pyme_29,1990-12-01,1990,12,476593.1,205887.88,12156.6,258548.62
pyme_29,1991-01-01,1991,1,374005.54,169886.24,11365.21,192754.09
pyme_29,1991-02-01,1991,2,350305.47,154316.08,10657.4,185331.99
pyme_29,1991-03-01,1991,3,367773.78,172555.63,10690.25,184527.9
pyme_29,1991-04-01,1991,4,368855.4,155557.24,11088.67,202209.48
pyme_29,1991-05-01,1991,5,382613.27,177408.1,11173.75,194031.43
pyme_29,1991-06-01,1991,6,379922.33,164429.9,11153.96,204338.47
pyme_29,1991-07-01,1991,7,369576.27,162818.02,11168.95,195589.29
pyme_29,1991-08-01,1991,8,396213.22,178410.22,11437.2,206365.81
pyme_29,1991-09-01,1991,9,371868.04,170952.32,10665.01,190250.71
pyme_29,1991-10-01,1991,10,439119.53,202175.12,11834.5,225109.91
pyme_29,1991-11-01,1991,11,423471.69,194825.15,10879.56,217766.98
pyme_29,1991-12-01,1991,12,539587.7,236260.7,12163.8,291163.2
pyme_29,1992-01-01,1992,1,408230.03,193354.81,11408.05,203467.16
pyme_29,1992-02-01,1992,2,382095.42,172872.11,11411.97,197811.33
pyme_29,1992-03-01,1992,3,426229.91,165987.01,11370.12,248872.78
pyme_29,1992-04-01,1992,4,425800.42,188456.29,10941.08,226403.05
pyme_29,1992-05-01,1992,5,434907.03,189297.74,11583.64,234025.64
pyme_29,1992-06-01,1992,6,424951.38,185475.93,11349.73,228125.71
pyme_29,1992-07-01,1992,7,444284.71,201388.02,11669.31,231227.37
pyme_29,1992-08-01,1992,8,415241.98,185800.25,10762.21,218679.52
pyme_29,1992-09-01,1992,9,379830.28,163342.46,11901.19,204586.63
pyme_29,1992-10-01,1992,10,453153.32,212363.56,12029.86,228759.91
pyme_29,1992-11-01,1992,11,363835.43,152541.66,10405.4,200888.38
pyme_29,1992-12-01,1992,12,508505.48,212587.81,12165.04,283752.63
pyme_29,1993-01-01,1993,1,409034.34,172933.46,11377.89,224722.99
pyme_29,1993-02-01,1993,2,342754.79,154200.55,10912.42,177641.81
pyme_29,1993-03-01,1993,3,382718.12,171658.31,11919.43,199140.37
pyme_29,1993-04-01,1993,4,313740.5,134165.54,11365.61,168209.35
pyme_29,1993-05-01,1993,5,359731.8,155216.29,11514.64,193000.87
pyme_29,1993-06-01,1993,6,374744.87,165616.81,11349.93,197778.13
pyme_29,1993-07-01,1993,7,409720.32,173350.98,11562.87,224806.47
pyme_29,1993-08-01,1993,8,348977.25,159189.9,10751.24,179036.11
pyme_29,1993-09-01,1993,9,336425.31,158037.55,11126.8,167260.95
pyme_29,1993-10-01,1993,10,360256.99,158107.53,11633.94,190515.51
pyme_29,1993-11-01,1993,11,371766.16,166610.19,11539.4,193616.57
pyme_29,1993-12-01,1993,12,547356.7,242994.25,11626.66,292735.79
pyme_29,1994-01-01,1994,1,401175.29,187042.86,11351.1,202781.32
pyme_29,1994-02-01,1994,2,362595.44,172737.79,10753.16,179104.5
pyme_29,1994-03-01,1994,3,373784.51,162853.59,11363.03,199567.89
pyme_29,1994-04-01,1994,4,370864.84,164142.78,10938.2,195783.86
pyme_29,1994-05-01,1994,5,387203.48,177037.35,11071.87,199094.26
pyme_29,1994-06-01,1994,6,375038.48,168066.65,11424.03,195547.8
pyme_29,1994-07-01,1994,7,391847.96,166879.08,11127.9,213840.97
pyme_29,1994-08-01,1994,8,371718.33,152399.63,11117.95,208200.75
pyme_29,1994-09-01,1994,9,370222.62,159731.43,11448.22,199042.96
pyme_29,1994-10-01,1994,10,381547.84,170868.88,10885.49,199793.47
pyme_29,1994-11-01,1994,11,391448.52,170298.19,11367.4,209782.93
pyme_29,1994-12-01,1994,12,563430.51,238526.22,11770.04,313134.25
pyme_29,1995-01-01,1995,1,319802.33,138074.28,10890.76,170837.29
pyme_29,1995-02-01,1995,2,309687.38,146930.14,11337.18,151420.07
pyme_29,1995-03-01,1995,3,308849.43,130346.87,11036.2,167466.36
pyme_29,1995-04-01,1995,4,253212.78,110515.09,10414.48,132283.21
pyme_29,1995-05-01,1995,5,281815.28,121993.78,11027.91,148793.58
pyme_29,1995-06-01,1995,6,273349.12,130296.88,11184.81,131867.43
pyme_29,1995-07-01,1995,7,297547.63,123764.94,10834.57,162948.12
pyme_29,1995-08-01,1995,8,308280.57,131981.1,11142.03,165157.43
pyme_29,1995-09-01,1995,9,262986.19,116548.6,10511.71,135925.88
pyme_29,1995-10-01,1995,10,302462.26,134602.37,10773.85,157086.03
pyme_29,1995-11-01,1995,11,333218.27,153917.04,10919.53,168381.71
pyme_29,1995-12-01,1995,12,417869.61,192253.93,11767.61,213848.07
pyme_29,1996-01-01,1996,1,292997.28,125866.48,11132.62,155998.17
pyme_29,1996-02-01,1996,2,228230.15,102156.1,10148.04,115926.0
pyme_29,1996-03-01,1996,3,269955.65,118506.45,10469.07,140980.13
pyme_29,1996-04-01,1996,4,266978.11,115853.76,10431.14,140693.21
pyme_29,1996-05-01,1996,5,291886.81,134281.42,10471.32,147134.07
pyme_29,1996-06-01,1996,6,263476.69,117657.3,10762.28,135057.11
pyme_29,1996-07-01,1996,7,294062.15,138294.21,10867.1,144900.83
pyme_29,1996-08-01,1996,8,308903.7,139155.31,10829.99,158918.39
pyme_29,1996-09-01,1996,9,297194.06,136255.34,10535.8,150402.93
pyme_29,1996-10-01,1996,10,319785.19,125991.35,11254.02,182539.81
pyme_29,1996-11-01,1996,11,376069.32,166845.29,11015.51,198208.52
pyme_29,1996-12-01,1996,12,500564.4,225122.97,11641.49,263799.94
pyme_29,1997-01-01,1997,1,329387.69,148676.86,10911.33,169799.49
pyme_29,1997-02-01,1997,2,311703.04,146337.76,10905.85,154459.43
pyme_29,1997-03-01,1997,3,298431.46,135209.75,10851.55,152370.17
pyme_29,1997-04-01,1997,4,331248.95,139341.71,10566.53,181340.71
pyme_29,1997-05-01,1997,5,307430.83,138858.93,11520.33,157051.57
pyme_29,1997-06-01,1997,6,312047.81,142596.18,11000.95,158450.68
pyme_29,1997-07-01,1997,7,295971.42,127665.9,10635.92,157669.6
pyme_29,1997-08-01,1997,8,337116.86,146600.28,10451.25,180065.33
pyme_29,1997-09-01,1997,9,310654.9,141690.49,11131.52,157832.89
pyme_29,1997-10-01,1997,10,331726.03,146701.66,11503.6,173520.77
pyme_29,1997-11-01,1997,11,365026.38,168485.6,11319.74,185221.04
pyme_29,1997-12-01,1997,12,514553.56,229233.42,12192.04,273128.09
pyme_29,1998-01-01,1998,1,347358.39,140184.59,11240.91,195932.9
pyme_29,1998-02-01,1998,2,287227.21,127317.65,10846.5,149063.06
pyme_29,1998-03-01,1998,3,332797.69,144833.38,10475.94,177488.38
pyme_29,1998-04-01,1998,4,301197.84,136490.71,10696.27,154010.86
pyme_29,1998-05-01,1998,5,357363.66,160726.56,11388.05,185249.05
pyme_29,1998-06-01,1998,6,340954.71,145101.56,11266.25,184586.9
pyme_29,1998-07-01,1998,7,380962.65,169825.94,11075.27,200061.44
pyme_29,1998-08-01,1998,8,387159.0,174903.88,11069.43,201185.69
pyme_29,1998-09-01,1998,9,343910.08,154806.21,11068.81,178035.06
pyme_29,1998-10-01,1998,10,339233.74,155903.57,10980.59,172349.58
pyme_29,1998-11-01,1998,11,343511.94,145707.03,11136.66,186668.26
pyme_29,1998-12-01,1998,12,490095.17,215401.69,12015.67,262677.81
pyme_29,1999-01-01,1999,1,329106.81,132570.67,10767.52,185768.62
pyme_29,1999-02-01,1999,2,279381.29,129401.59,11070.46,138909.24
pyme_29,1999-03-01,1999,3,328850.61,146153.32,11137.9,171559.38
pyme_29,1999-04-01,1999,4,282186.48,124372.78,11098.97,146714.74
pyme_29,1999-05-01,1999,5,331522.45,146021.9,11169.45,174331.1
pyme_29,1999-06-01,1999,6,342224.68,154422.39,11787.89,176014.4
pyme_29,1999-07-01,1999,7,369173.39,170246.41,11432.88,187494.1
pyme_29,1999-08-01,1999,8,347078.27,151870.95,11360.03,183847.29
pyme_29,1999-09-01,1999,9,310717.55,139816.14,11249.37,159652.04
pyme_29,1999-10-01,1999,10,356345.13,160274.09,11934.85,184136.2
pyme_29,1999-11-01,1999,11,367385.97,148348.07,11358.19,207679.71
pyme_29,1999-12-01,1999,12,523323.77,225127.69,12201.1,285994.98
pyme_29,2000-01-01,2000,1,367735.52,165642.26,11297.18,190796.08
pyme_29,2000-02-01,2000,2,350808.44,162977.41,10488.33,177342.7
pyme_29,2000-03-01,2000,3,331834.75,154898.54,11254.11,165682.1
pyme_29,2000-04-01,2000,4,354293.77,149171.35,11513.95,193608.47
pyme_29,2000-05-01,2000,5,395879.36,182272.76,11591.09,202015.51
pyme_29,2000-06-01,2000,6,421447.66,194296.87,11937.05,215213.74
pyme_29,2000-07-01,2000,7,374802.22,168674.27,11744.19,194383.75
pyme_29,2000-08-01,2000,8,385419.24,156849.0,11689.59,216880.65
pyme_29,2000-09-01,2000,9,439775.2,190516.89,11705.04,237553.27
pyme_29,2000-10-01,2000,10,401769.51,178644.58,11583.41,211541.52
pyme_29,2000-11-01,2000,11,433411.23,190071.75,11458.41,231881.07
pyme_29,2000-12-01,2000,12,589004.85,238147.92,12264.56,338592.37
pyme_29,2001-01-01,2001,1,413033.73,180949.76,10557.41,221526.56
pyme_29,2001-02-01,2001,2,382834.71,163181.42,11678.51,207974.78
pyme_29,2001-03-01,2001,3,433538.84,196475.19,11291.23,225772.42
pyme_29,2001-04-01,2001,4,381802.11,172278.82,10811.41,198711.88
pyme_29,2001-05-01,2001,5,385747.44,174353.83,11222.61,200171.01
pyme_29,2001-06-01,2001,6,380694.99,166053.46,11907.69,202733.84
pyme_29,2001-07-01,2001,7,391222.18,173344.88,11339.84,206537.46
pyme_29,2001-08-01,2001,8,393922.94,173814.7,11448.95,208659.3
pyme_29,2001-09-01,2001,9,405442.84,186060.1,11938.19,207444.56
pyme_29,2001-10-01,2001,10,433154.7,187677.96,11615.55,233861.19
pyme_29,2001-11-01,2001,11,367872.81,157934.1,11281.37,198657.34
pyme_29,2001-12-01,2001,12,480680.72,220994.95,11328.93,248356.83
pyme_29,2002-01-01,2002,1,398075.96,182025.42,11561.97,204488.57
pyme_29,2002-02-01,2002,2,327985.79,147914.23,10901.57,169169.99
pyme_29,2002-03-01,2002,3,355657.37,167406.18,11460.94,176790.25
pyme_29,2002-04-01,2002,4,322137.06,154532.39,11264.26,156340.41
pyme_29,2002-05-01,2002,5,358068.66,166330.05,11515.54,180223.07
pyme_29,2002-06-01,2002,6,382194.03,164149.12,11616.14,206428.76
pyme_29,2002-07-01,2002,7,353559.09,161733.58,10784.11,181041.4
pyme_29,2002-08-01,2002,8,404250.66,179761.56,11454.75,213034.36
pyme_29,2002-09-01,2002,9,375049.37,162309.55,11219.86,201519.97
pyme_29,2002-10-01,2002,10,368358.74,158247.54,11461.15,198650.05
pyme_29,2002-11-01,2002,11,390691.84,174832.6,11570.5,204288.73
pyme_29,2002-12-01,2002,12,462352.7,211383.88,12039.49,238929.33
pyme_29,2003-01-01,2003,1,410563.38,191795.84,11153.06,207614.48
pyme_29,2003-02-01,2003,2,366997.19,166860.5,10783.6,189353.09
pyme_29,2003-03-01,2003,3,410576.71,185946.13,10783.03,213847.55
pyme_29,2003-04-01,2003,4,376651.66,165380.44,11266.53,200004.69
pyme_29,2003-05-01,2003,5,401897.43,179471.63,11570.16,210855.64
pyme_29,2003-06-01,2003,6,430448.06,179175.38,11222.28,240050.4
pyme_29,2003-07-01,2003,7,400183.87,181177.8,11715.69,207290.38
pyme_29,2003-08-01,2003,8,395626.22,178178.82,11381.77,206065.63
pyme_29,2003-09-01,2003,9,364964.31,173951.24,11264.04,179749.03
pyme_29,2003-10-01,2003,10,373904.1,165274.32,10943.71,197686.07
pyme_29,2003-11-01,2003,11,395706.96,183537.84,11319.85,200849.27
pyme_29,2003-12-01,2003,12,525323.5,228161.43,12439.73,284722.35
pyme_29,2004-01-01,2004,1,393115.46,185856.8,12005.87,195252.79
pyme_29,2004-02-01,2004,2,364726.07,170835.98,11281.6,182608.5
pyme_29,2004-03-01,2004,3,401237.17,185681.3,11810.5,203745.38
pyme_29,2004-04-01,2004,4,397345.13,176338.95,11900.61,209105.57
pyme_29,2004-05-01,2004,5,439938.81,193041.08,11251.02,235646.72
pyme_29,2004-06-01,2004,6,429725.45,187427.61,11624.92,230672.91
pyme_29,2004-07-01,2004,7,425145.99,180899.72,11690.01,232556.26
pyme_29,2004-08-01,2004,8,384794.98,173545.55,11956.62,199292.81
pyme_29,2004-09-01,2004,9,366022.68,160437.97,11218.55,194366.16
pyme_29,2004-10-01,2004,10,400138.4,179863.5,11749.39,208525.51
pyme_29,2004-11-01,2004,11,464251.6,206932.7,11627.01,245691.89
pyme_29,2004-12-01,2004,12,604249.6,256027.33,12431.73,335790.55
pyme_29,2005-01-01,2005,1,474948.42,219198.47,12101.51,243648.43
pyme_29,2005-02-01,2005,2,472365.79,209932.59,11961.36,250471.84
pyme_29,2005-03-01,2005,3,463083.85,212090.14,12009.87,238983.85
pyme_29,2005-04-01,2005,4,480518.25,202821.23,11238.32,266458.7
pyme_29,2005-05-01,2005,5,466320.29,200143.79,11502.31,254674.19
pyme_29,2005-06-01,2005,6,398314.18,173576.54,11920.94,212816.71
pyme_29,2005-07-01,2005,7,409518.94,183066.42,11851.64,214600.88
pyme_29,2005-08-01,2005,8,411165.34,181279.59,11596.24,218289.51
pyme_29,2005-09-01,2005,9,463616.05,216456.61,11309.86,235849.58
pyme_29,2005-10-01,2005,10,483845.63,223076.28,10330.56,250438.8
pyme_29,2005-11-01,2005,11,454159.44,195189.71,11169.57,247800.16
pyme_29,2005-12-01,2005,12,582985.34,288520.55,12207.25,282257.54
pyme_29,2006-01-01,2006,1,453138.89,199935.85,11639.92,241563.12
pyme_29,2006-02-01,2006,2,416565.13,193949.67,11671.67,210943.79
pyme_29,2006-03-01,2006,3,469239.54,205380.03,11866.42,251993.09
pyme_29,2006-04-01,2006,4,440458.12,199875.31,12358.34,228224.47
pyme_29,2006-05-01,2006,5,489218.93,224819.58,11462.56,252936.8
pyme_29,2006-06-01,2006,6,471176.24,196050.27,10984.58,264141.39
pyme_29,2006-07-01,2006,7,490385.3,232277.18,11377.66,246730.46
pyme_29,2006-08-01,2006,8,500841.67,214806.06,12347.9,273687.71
pyme_29,2006-09-01,2006,9,495069.75,216119.77,11662.29,267287.69
pyme_29,2006-10-01,2006,10,470296.72,203172.56,12098.73,255025.43
pyme_29,2006-11-01,2006,11,497083.87,215078.88,11590.54,270414.44
pyme_29,2006-12-01,2006,12,586715.31,254350.23,12165.65,320199.42
pyme_29,2007-01-01,2007,1,445681.89,187891.47,11189.31,246601.11
pyme_29,2007-02-01,2007,2,451278.76,205876.58,11458.11,233944.06
pyme_29,2007-03-01,2007,3,516846.23,229876.29,11725.31,275244.64
pyme_29,2007-04-01,2007,4,478530.54,210686.12,11891.37,255953.05
pyme_29,2007-05-01,2007,5,473680.4,218234.17,11975.86,243470.37
pyme_29,2007-06-01,2007,6,505661.04,239687.41,12451.66,253521.98
pyme_29,2007-07-01,2007,7,470280.4,195213.09,11745.58,263321.73
pyme_29,2007-08-01,2007,8,529381.45,249591.7,11928.71,267861.04
pyme_29,2007-09-01,2007,9,482722.41,213515.85,11718.33,257488.23
pyme_29,2007-10-01,2007,10,506999.72,212332.76,11590.3,283076.66
pyme_29,2007-11-01,2007,11,542867.31,244309.27,12013.55,286544.49
pyme_29,2007-12-01,2007,12,633578.38,279190.01,12277.18,342111.19
pyme_29,2008-01-01,2008,1,550556.28,252135.88,12504.43,285915.96
pyme_29,2008-02-01,2008,2,493589.48,219795.92,11458.04,262335.52
pyme_29,2008-03-01,2008,3,511582.47,229723.53,11650.16,270208.79
pyme_29,2008-04-01,2008,4,468979.27,204014.93,11365.84,253598.51
pyme_29,2008-05-01,2008,5,524705.44,222744.69,11984.78,289975.97
pyme_29,2008-06-01,2008,6,486740.5,221886.6,11362.41,253491.49
pyme_29,2008-07-01,2008,7,483315.55,209483.36,11881.46,261950.73
pyme_29,2008-08-01,2008,8,458374.21,206200.66,11453.8,240719.76
pyme_29,2008-09-01,2008,9,381474.66,178926.64,11375.76,191172.26
pyme_29,2008-10-01,2008,10,421159.48,185266.6,11563.93,224328.95
pyme_29,2008-11-01,2008,11,514094.75,233976.91,12127.8,267990.05
pyme_29,2008-12-01,2008,12,577389.13,255312.54,12375.26,309701.32
pyme_29,2009-01-01,2009,1,544525.19,237559.29,11778.86,295187.04
pyme_29,2009-02-01,2009,2,477837.27,198330.47,11771.95,267734.86
pyme_29,2009-03-01,2009,3,505543.56,223464.72,11539.32,270539.52
pyme_29,2009-04-01,2009,4,431557.92,189806.92,10966.67,230784.34
pyme_29,2009-05-01,2009,5,472261.73,201799.94,11348.61,259113.18
pyme_29,2009-06-01,2009,6,450408.11,183175.06,11627.3,255605.75
pyme_29,2009-07-01,2009,7,500495.67,206779.46,11766.56,281949.65
pyme_29,2009-08-01,2009,8,480167.64,227763.36,11982.53,240421.74
pyme_29,2009-09-01,2009,9,426788.2,189236.14,11594.31,225957.75
pyme_29,2009-10-01,2009,10,495179.91,206634.79,12122.75,276422.38
pyme_29,2009-11-01,2009,11,514403.85,222255.06,11953.02,280195.76
pyme_29,2009-12-01,2009,12,567048.32,251149.02,11862.56,304036.74
pyme_29,2010-01-01,2010,1,421002.95,189735.48,10850.32,220417.15
pyme_29,2010-02-01,2010,2,401475.79,176085.73,11191.03,214199.03
pyme_29,2010-03-01,2010,3,472349.22,226028.59,11782.39,234538.24
pyme_29,2010-04-01,2010,4,420852.32,201737.67,11770.31,207344.34
pyme_29,2010-05-01,2010,5,456159.37,205047.55,11735.76,239376.05
pyme_29,2010-06-01,2010,6,499735.18,218004.73,11775.81,269954.64
pyme_29,2010-07-01,2010,7,503842.16,226477.89,12264.53,265099.75
pyme_29,2010-08-01,2010,8,465386.14,195086.47,11828.92,258470.75
pyme_29,2010-09-01,2010,9,466886.26,214966.63,11794.73,240124.9
pyme_29,2010-10-01,2010,10,484506.08,215977.02,12355.67,256173.4
pyme_29,2010-11-01,2010,11,480100.43,202290.86,11168.79,266640.78
pyme_29,2010-12-01,2010,12,602441.68,260483.48,13030.82,328927.38
pyme_29,2011-01-01,2011,1,465751.89,210930.51,10906.52,243914.86
pyme_29,2011-02-01,2011,2,396762.05,163956.89,11242.26,221562.91
pyme_29,2011-03-01,2011,3,461093.89,196842.39,11534.64,252716.86
pyme_29,2011-04-01,2011,4,454227.86,197351.23,11105.96,245770.67
pyme_29,2011-05-01,2011,5,433416.81,199370.21,11741.04,222305.56
pyme_29,2011-06-01,2011,6,403977.84,191116.29,11753.12,201108.42
pyme_29,2011-07-01,2011,7,402862.53,181059.85,12054.21,209748.47
pyme_29,2011-08-01,2011,8,431479.52,166880.05,12086.42,252513.05
pyme_29,2011-09-01,2011,9,404106.62,170916.65,11786.57,221403.39
pyme_29,2011-10-01,2011,10,452429.87,228310.09,12236.58,211883.2
pyme_29,2011-11-01,2011,11,473392.47,210902.94,12172.33,250317.19
pyme_29,2011-12-01,2011,12,561894.05,222830.0,12353.05,326711.0
pyme_29,2012-01-01,2012,1,422851.23,204975.38,11907.39,205968.45
pyme_29,2012-02-01,2012,2,472803.72,198136.4,11506.81,263160.52
pyme_29,2012-03-01,2012,3,482511.58,218520.85,11427.01,252563.72
pyme_29,2012-04-01,2012,4,462548.31,195392.67,11905.91,255249.73
pyme_29,2012-05-01,2012,5,488886.91,235508.94,11375.04,242002.93
pyme_29,2012-06-01,2012,6,476534.33,199017.16,11812.21,265704.95
