customer_id,date,day_of_week,day_of_month,month,week_of_year,is_weekend,is_holiday,total_deposits,n_deposits,total_purchases,n_purchases,bills_amount,bills_due,net_flow_lag_1,net_flow_lag_7,net_flow_lag_30,net_flow_ma_7,net_flow_ma_30,deposits_lag_1,purchases_lag_1,bills_lag_1,net_flow,running_balance
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-06,2,6,2,6,0,0,3475,1,0,0,0,0,7484,8435,7157,3824.31,5700.04,7484,0,0,3475,4049811.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-07,3,7,2,6,0,0,3365,1,7653,1,0,0,3475,-7106.26,7433,3115.74,5577.31,3475,0,0,-4288,4045523.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-08,4,8,2,6,0,0,11156,1,0,0,0,0,-4288,809.45,6422,3518.35,5186.61,3365,7653,0,11156,4056679.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-09,5,9,2,6,0,0,5895,1,5510,1,0,0,11156,5899,4252,4996.43,5344.41,11156,0,0,385,4057064.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-10,6,10,2,6,1,0,12227,1,0,0,0,0,385,13521,11155,4208.71,5215.51,5895,5510,0,12227,4069291.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-11,0,11,2,6,1,0,5396,1,3342,1,0,0,12227,-2272,9964,4023.86,5251.24,12227,0,0,2054,4071345.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-12,1,12,2,7,0,0,3761,1,0,0,0,0,2054,7484,12680,4641.86,4987.57,5396,3342,0,3761,4075106.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-13,2,13,2,7,0,0,8301,1,0,0,0,0,3761,3475,7852,4110,4690.27,3761,0,0,8301,4083407.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-14,3,14,2,7,0,0,7119,1,0,0,0,0,8301,-4288,-2885.96,4799.43,4705.24,8301,0,0,7119,4090526.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-15,4,15,2,7,0,0,10561,1,3736,1,4077.15,1,7119,11156,5712,6429,5038.74,7119,0,0,2747.85,4093274.04
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-16,5,16,2,7,0,0,6551,1,0,0,0,0,2747.85,385,-1473,5227.84,4939.93,10561,3736,4077.15,6551,4099825.04
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-17,6,17,2,7,1,0,7273,1,0,0,0,0,6551,12227,9655,6108.69,5207.4,6551,0,0,7273,4107098.04
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-18,0,18,2,7,1,0,5454,1,7460,1,0,0,7273,2054,10001,5400.98,5128,7273,0,0,-2006,4105092.04
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-19,1,19,2,8,0,0,3069,1,0,0,0,0,-2006,3761,5485.93,4820.98,4727.77,5454,7460,0,3069,4108161.04
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-20,2,20,2,8,0,0,9760,1,0,0,898.56,1,3069,8301,3678,4722.12,4647.2,3069,0,0,8861.44,4117022.48
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-21,3,21,2,8,0,0,5709,1,0,0,0,0,8861.44,7119,5416,4802.18,4819.98,9760,0,898.56,5709,4122731.48
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-22,4,22,2,8,0,0,11069,1,6397,1,0,0,5709,2747.85,7196,4600.76,4829.75,5709,0,0,4672,4127403.48
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-23,5,23,2,8,0,0,10627,1,0,0,0,0,4672,6551,9336,4875.63,4745.62,11069,6397,0,10627,4138030.48
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-24,6,24,2,8,1,0,10894,1,6192,1,0,0,10627,7273,5216,5457.92,4788.65,10627,0,0,4702,4142732.48
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-25,0,25,2,8,1,0,5493,1,0,0,0,0,4702,-2006,2420,5090.63,4771.52,10894,6192,0,5493,4148225.48
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-26,1,26,2,9,0,0,5953,1,7258,1,0,0,5493,3069,6083,6161.92,4873.95,5493,0,0,-1305,4146920.48
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-27,2,27,2,9,0,0,8694,1,0,0,0,0,-1305,8861.44,8057,5537.06,4627.68,5953,7258,0,8694,4155614.48
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-28,3,28,2,9,0,0,10233,1,6384,1,0,0,8694,5709,3419,5513.14,4648.92,8694,0,0,3849,4159463.48
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-02-29,4,29,2,9,0,0,7809,1,0,0,6754.7,1,3849,4672,8435,5247.43,4663.25,10233,6384,0,1054.3,4160517.78
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-01,5,1,3,9,0,0,4626,1,0,0,5916.5,1,1054.3,10627,-7106.26,4730.61,4417.23,7809,0,6754.7,-1290.5,4159227.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-02,6,2,3,9,1,0,9439,1,4042,1,0,0,-1290.5,4702,809.45,3028.11,4611.08,4626,0,5916.5,5397,4164624.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-03,0,3,3,9,1,0,2919,1,0,0,0,0,5397,5493,5899,3127.4,4764,9439,4042,0,2919,4167543.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-04,1,4,3,10,0,0,6392,1,7687,1,0,0,2919,-1305,13521,2759.69,4664.67,2919,0,0,-1295,4166248.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-05,2,5,3,10,0,0,7318,1,0,0,0,0,-1295,8694,-2272,2761.11,4170.8,6392,7687,0,7318,4173566.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-06,3,6,3,10,0,0,6117,1,0,0,0,0,7318,3849,7484,2564.54,4490.47,7318,0,0,6117,4179683.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-07,4,7,3,10,0,0,10423,1,6770,1,0,0,6117,1054.3,3475,2888.54,4444.9,6117,0,0,3653,4183336.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-08,5,8,3,10,0,0,5091,1,0,0,0,0,3653,-1290.5,-4288,3259.79,4450.84,10423,6770,0,5091,4188427.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-09,6,9,3,10,1,0,13383,1,7787,1,0,0,5091,5397,11156,4171.43,4763.47,5091,0,0,5596,4194023.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-10,0,10,3,10,1,0,4928,1,0,0,0,0,5596,2919,385,4199.86,4578.14,13383,7787,0,4928,4198951.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-11,1,11,3,11,0,0,3942,1,7758,1,0,0,4928,-1295,12227,4486.86,4729.57,4928,0,0,-3816,4195135.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-12,2,12,3,11,0,0,8818,1,0,0,0,0,-3816,7318,2054,4126.71,4194.8,3942,7758,0,8818,4203953.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-13,3,13,3,11,0,0,4923,1,0,0,0,0,8818,6117,3761,4341,4420.27,8818,0,0,4923,4208876.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-14,4,14,3,11,0,0,6284,1,4503,1,0,0,4923,3653,8301,4170.43,4459,4923,0,0,1781,4210657.28
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-15,5,15,3,11,0,0,8727,1,0,0,6754.1,1,1781,5091,7119,3903,4241.67,6284,4503,0,1972.9,4212630.18
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-16,6,16,3,11,1,0,13505,1,0,0,0,0,1972.9,5596,2747.85,3457.56,4070.13,8727,0,6754.1,13505,4226135.18
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-17,0,17,3,11,1,0,7034,1,6497,1,0,0,13505,4928,6551,4587.41,4428.7,13505,0,0,537,4226672.18
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-18,1,18,3,12,0,0,5234,1,0,0,0,0,537,-3816,7273,3960.13,4228.24,7034,6497,0,5234,4231906.18
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-19,2,19,3,12,0,0,5284,1,0,0,0,0,5234,8818,-2006,5252.99,4160.27,5234,0,0,5284,4237190.18
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-20,3,20,3,12,0,0,5571,1,0,0,1044.65,1,5284,4923,3069,4748.13,4403.27,5284,0,0,4526.35,4241716.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-21,4,21,3,12,0,1,5928,1,0,0,0,0,4526.35,1781,8861.44,4691.46,4451.85,5571,0,1044.65,5928,4247644.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-22,5,22,3,12,0,0,8587,1,7967,1,0,0,5928,1972.9,5709,5283.89,4354.07,5928,0,0,620,4248264.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-23,6,23,3,12,1,0,10873,1,0,0,0,0,620,13505,4672,5090.62,4184.44,8587,7967,0,10873,4259137.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-24,0,24,3,12,1,0,6590,1,4088,1,0,0,10873,537,10627,4714.62,4391.13,10873,0,0,2502,4261639.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-25,1,25,3,13,0,0,4890,1,0,0,0,0,2502,5234,4702,4995.34,4120.3,6590,4088,0,4890,4266529.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-26,2,26,3,13,0,0,4163,1,7834,1,0,0,4890,5284,5493,4946.19,4126.57,4890,0,0,-3671,4262858.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-27,3,27,3,13,0,0,8977,1,0,0,0,0,-3671,4526.35,-1305,3666.91,3821.1,4163,7834,0,8977,4271835.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-28,4,28,3,13,0,0,9546,1,4253,1,0,0,8977,5928,8694,4302.71,4163.84,8977,0,0,5293,4277128.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-29,5,29,3,13,0,0,10721,1,0,0,0,0,5293,620,3849,4212,4050.47,9546,4253,0,10721,4287849.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-30,6,30,3,13,1,0,5005,1,7913,1,0,0,10721,10873,1054.3,5655,4279.54,10721,0,0,-2908,4284941.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-03-31,0,31,3,13,1,0,7391,1,0,0,6512.12,1,-2908,2502,-1290.5,3686.29,4147.46,5005,7913,0,878.88,4285820.41
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-01,1,1,4,14,0,0,6304,1,0,0,5976.51,1,878.88,4890,5397,3454.41,4219.77,7391,0,6512.12,327.49,4286147.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-02,2,2,4,14,0,0,4089,1,5208,1,0,0,327.49,-3671,2919,2802.62,4050.79,6304,0,5976.51,-1119,4285028.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-03,3,3,4,14,0,0,5531,1,0,0,0,0,-1119,8977,-1295,3167.2,3916.19,4089,5208,0,5531,4290559.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-04,4,4,4,14,0,0,7060,1,0,0,0,0,5531,5293,7318,2674.91,4143.72,5531,0,0,7060,4297619.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-05,5,5,4,14,0,0,10661,1,0,0,0,0,7060,10721,6117,2927.34,4135.12,7060,0,0,10661,4308280.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-06,6,6,4,14,1,0,7887,1,0,0,0,0,10661,-2908,3653,2918.77,4286.59,10661,0,0,7887,4316167.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-07,0,7,4,14,1,0,4959,1,0,0,0,0,7887,878.88,5091,4460.91,4427.72,7887,0,0,4959,4321126.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-08,1,8,4,15,0,0,7539,1,0,0,0,0,4959,327.49,5596,5043.78,4423.32,4959,0,0,7539,4328665.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-09,2,9,4,15,0,0,4273,1,4388,1,0,0,7539,-1119,4928,6074,4488.09,7539,0,0,-115,4328550.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-10,3,10,4,15,0,0,10386,1,0,0,0,0,-115,5531,-3816,6217.43,4319.99,4273,4388,0,10386,4338936.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-11,4,11,4,15,0,0,4457,1,5350,1,0,0,10386,7060,8818,6911,4793.39,10386,0,0,-893,4338043.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-12,5,12,4,15,0,0,10382,1,0,0,0,0,-893,10661,4923,5774.86,4469.69,4457,5350,0,10382,4348425.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-13,6,13,4,15,1,0,10625,1,5756,1,0,0,10382,7887,1781,5735,4651.65,10382,0,0,4869,4353294.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-14,0,14,4,15,1,0,5587,1,0,0,0,0,4869,4959,1972.9,5303.86,4754.59,10625,5756,0,5587,4358881.9
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-15,1,15,4,16,0,0,3858,1,7288,1,6484.08,1,5587,7539,13505,5393.57,4875.06,5587,0,0,-9914.08,4348967.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-16,2,16,4,16,0,0,5577,1,0,0,0,0,-9914.08,-115,537,2900.27,4094.42,3858,7288,6484.08,5577,4354544.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-17,3,17,4,16,0,0,9656,1,0,0,0,0,5577,10386,5234,3713.42,4262.42,5577,0,0,9656,4364200.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-18,4,18,4,16,0,0,6465,1,7094,1,0,0,9656,-893,5284,3609.13,4409.82,9656,0,0,-629,4363571.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-19,5,19,4,16,0,0,13467,1,0,0,0,0,-629,10382,4526.35,3646.85,4212.72,6465,7094,0,13467,4377038.82
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-20,6,20,4,16,1,0,7373,1,0,0,1343.91,1,13467,4869,5928,4087.56,4510.74,13467,0,0,6029.09,4383067.91
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-21,0,21,4,16,1,0,4898,1,5308,1,0,0,6029.09,5587,620,4253.29,4514.11,7373,0,1343.91,-410,4382657.91
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-22,1,22,4,17,0,0,4965,1,0,0,0,0,-410,-9914.08,10873,3396.57,4479.78,4898,5308,0,4965,4387622.91
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-23,2,23,4,17,0,0,5766,1,3569,1,0,0,4965,5577,2502,5522.16,4282.85,4965,0,0,2197,4389819.91
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-24,3,24,4,17,0,0,4261,1,0,0,0,0,2197,9656,4890,5039.3,4272.68,5766,3569,0,4261,4394080.91
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-25,4,25,4,17,0,0,9905,1,4409,1,0,0,4261,-629,-3671,4268.58,4251.71,4261,0,0,5496,4399576.91
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-26,5,26,4,17,0,0,9377,1,0,0,0,0,5496,13467,8977,5143.58,4557.28,9905,4409,0,9377,4408953.91
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-27,6,27,4,17,1,0,10178,1,3539,1,0,0,9377,6029.09,5293,4559.3,4570.61,9377,0,0,6639,4415592.91
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-28,0,28,4,17,1,0,5151,1,0,0,0,0,6639,-410,10721,4646.43,4615.48,10178,3539,0,5151,4420743.91
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-29,1,29,4,18,0,0,3295,1,0,0,0,0,5151,4965,-2908,5440.86,4429.81,5151,0,0,3295,4424038.91
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-04-30,2,30,4,18,0,0,9230,1,4254,1,6369.46,1,3295,2197,878.88,5202.29,4636.58,3295,0,0,-1393.46,4422645.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-01,3,1,5,18,0,1,3543,1,0,0,5825.92,1,-1393.46,4261,327.49,4689.36,4560.83,9230,4254,6369.46,-2282.92,4420362.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-02,4,2,5,18,0,0,8254,1,4973,1,0,0,-2282.92,5496,-1119,3754.52,4473.82,3543,0,5825.92,3281,4423643.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-03,5,3,5,18,0,0,10985,1,0,0,0,0,3281,9377,5531,3438.09,4620.49,8254,4973,0,10985,4434628.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-04,6,4,5,18,1,0,4626,1,6235,1,0,0,10985,6639,7060,3667.8,4802.29,10985,0,0,-1609,4433019.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-05,0,5,5,18,1,0,7535,1,0,0,0,0,-1609,5151,10661,2489.52,4513.32,4626,6235,0,7535,4440554.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-06,1,6,5,19,0,0,7935,1,6302,1,0,0,7535,3295,7887,2830.09,4409.12,7535,0,0,1633,4442187.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-07,2,7,5,19,0,0,8136,1,0,0,0,0,1633,-1393.46,4959,2592.66,4200.65,7935,6302,0,8136,4450323.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-08,3,8,5,19,0,0,8012,1,0,0,0,0,8136,-2282.92,7539,3954.01,4306.55,8136,0,0,8012,4458335.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-09,4,9,5,19,0,0,9811,1,4818,1,0,0,8012,3281,-115,5424.71,4322.32,8012,0,0,4993,4463328.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-10,5,10,5,19,0,1,16015,1,0,0,0,0,4993,10985,10386,5669.29,4492.59,9811,4818,0,16015,4479343.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-11,6,11,5,19,1,0,12796,1,3431,1,0,0,16015,-1609,-893,6387.86,4680.22,16015,0,0,9365,4488708.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-12,0,12,5,19,1,0,3422,1,0,0,0,0,9365,7535,10382,7955.57,5022.15,12796,3431,0,3422,4492130.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-13,1,13,5,20,0,0,4312,1,4783,1,0,0,3422,1633,4869,7368,4790.15,3422,0,0,-471,4491659.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-14,2,14,5,20,0,0,7195,1,0,0,0,0,-471,8136,5587,7067.43,4612.15,4312,4783,0,7195,4498854.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-15,3,15,5,20,0,0,8962,1,0,0,6911.24,1,7195,8012,-9914.08,6933,4665.75,7195,0,0,2050.76,4500905.29
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-16,4,16,5,20,0,0,9934,1,3334,1,0,0,2050.76,4993,5577,6081.39,5064.58,8962,0,6911.24,6600,4507505.29
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-17,5,17,5,20,0,0,6805,1,0,0,0,0,6600,16015,9656,6310.97,5098.68,9934,3334,0,6805,4514310.29
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-18,6,18,5,20,1,0,7408,1,6213,1,0,0,6805,9365,-629,4995.25,5003.65,6805,0,0,1195,4515505.29
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-19,0,19,5,20,1,0,3159,1,0,0,0,0,1195,3422,13467,3828.11,5064.45,7408,6213,0,3159,4518664.29
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-20,1,20,5,21,0,0,6226,1,0,0,1150.84,1,3159,-471,6029.09,3790.54,4720.85,3159,0,0,5075.16,4523739.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-21,2,21,5,21,0,0,6265,1,7727,1,0,0,5075.16,7195,-410,4582.85,4689.05,6226,0,1150.84,-1462,4522277.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-22,3,22,5,21,0,0,4868,1,0,0,0,0,-1462,2050.76,4965,3346.13,4653.98,6265,7727,0,4868,4527145.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-23,4,23,5,21,0,0,8559,1,6979,1,0,0,4868,6600,2197,3748.59,4650.75,4868,0,0,1580,4528725.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-24,5,24,5,21,0,0,13704,1,0,0,0,0,1580,6805,4261,3031.45,4630.18,8559,6979,0,13704,4542429.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-25,6,25,5,21,1,0,13531,1,7910,1,0,0,13704,1195,5496,4017.02,4944.95,13704,0,0,5621,4548050.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-26,0,26,5,21,1,0,6830,1,0,0,0,0,5621,3159,9377,4649.31,4949.12,13531,7910,0,6830,4554880.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-27,1,27,5,22,0,0,8265,1,6504,1,0,0,6830,5075.16,6639,5173.74,4864.22,6830,0,0,1761,4556641.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-28,2,28,5,22,0,0,3689,1,0,0,0,0,1761,-1462,5151,4700.29,4701.62,8265,6504,0,3689,4560330.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-29,3,29,5,22,0,0,3672,1,0,0,0,0,3689,4868,3295,5436.14,4652.88,3689,0,0,3672,4564002.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-30,4,30,5,22,0,0,11065,1,5056,1,0,0,3672,1580,-1393.46,5265.29,4665.45,3672,0,0,6009,4570011.45
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-05-31,5,31,5,22,0,0,6642,1,0,0,6957.21,1,6009,13704,-2282.92,5898,4912.2,11065,5056,0,-315.21,4569696.24
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-01,6,1,6,22,1,0,6334,1,3253,1,5824.05,1,-315.21,5621,3281,3895.26,4977.79,6642,0,6957.21,-2743.05,4566953.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-02,0,2,6,22,1,0,5697,1,0,0,0,0,-2743.05,6830,10985,2700.39,4776.99,6334,3253,5824.05,5697,4572650.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-03,1,3,6,23,0,0,3596,1,7065,1,0,0,5697,1761,-1609,2538.53,4600.72,5697,0,0,-3469,4569181.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-04,2,4,6,23,0,0,4650,1,0,0,0,0,-3469,3689,7535,1791.39,4538.72,3596,7065,0,4650,4573831.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-05,3,5,6,23,0,0,8767,1,0,0,0,0,4650,3672,1633,1928.68,4442.56,4650,0,0,8767,4582598.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-06,4,6,6,23,0,0,11389,1,0,0,0,0,8767,6009,8136,2656.53,4680.36,8767,0,0,11389,4593987.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-07,5,7,6,23,0,0,5627,1,0,0,0,0,11389,-315.21,8012,3425.11,4788.79,11389,0,0,5627,4599614.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-08,6,8,6,23,1,0,10404,1,5565,1,0,0,5627,-2743.05,4993,4273.99,4709.29,5627,0,0,4839,4604453.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-09,0,9,6,23,1,0,4300,1,0,0,0,0,4839,5697,16015,5357.14,4704.16,10404,5565,0,4300,4608753.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-10,1,10,6,24,0,0,8039,1,3020,1,0,0,4300,-3469,9365,5157.57,4313.66,4300,0,0,5019,4613772.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-11,2,11,6,24,0,0,9236,1,0,0,0,0,5019,4650,3422,6370.14,4168.79,8039,3020,0,9236,4623008.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-12,3,12,6,24,0,0,8610,1,0,0,0,0,9236,8767,-471,7025.29,4362.59,9236,0,0,8610,4631618.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-13,4,13,6,24,0,0,11446,1,3393,1,0,0,8610,11389,7195,7002.86,4665.29,8610,0,0,8053,4639671.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-14,5,14,6,24,0,0,12041,1,0,0,0,0,8053,5627,2050.76,6526.29,4693.89,11446,3393,0,12041,4651712.19
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-15,6,15,6,24,1,0,12574,1,6288,1,6577.19,1,12041,4839,6600,7442.57,5026.9,12041,0,0,-291.19,4651421
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-16,0,16,6,24,1,0,5486,1,0,0,0,0,-291.19,4300,6805,6709.69,4797.19,12574,6288,6577.19,5486,4656907
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-17,1,17,6,25,0,0,4773,1,4589,1,0,0,5486,5019,1195,6879.12,4753.22,5486,0,0,184,4657091
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-18,2,18,6,25,0,0,6807,1,0,0,0,0,184,9236,3159,6188.4,4719.52,4773,4589,0,6807,4663898
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-19,3,19,6,25,0,0,9645,1,0,0,0,0,6807,8610,5075.16,5841.4,4841.12,6807,0,0,9645,4673543
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-20,4,20,6,25,0,0,8792,1,7764,1,809.47,1,9645,8053,-1462,5989.26,4993.45,9645,0,0,218.53,4673761.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-21,5,21,6,25,0,0,12477,1,0,0,0,0,218.53,12041,4868,4870.05,5049.47,8792,7764,809.47,12477,4686238.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-22,6,22,6,25,1,0,13621,1,0,0,0,0,12477,-291.19,1580,4932.33,5303.1,12477,0,0,13621,4699859.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-23,0,23,6,25,1,0,2645,1,5731,1,0,0,13621,5486,13704,6919.79,5704.47,13621,0,0,-3086,4696773.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-24,1,24,6,26,0,0,8757,1,0,0,0,0,-3086,184,5621,5695.22,5144.8,2645,5731,0,8757,4705530.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-25,2,25,6,26,0,0,7715,1,4834,1,0,0,8757,6807,6830,6919.93,5249.34,8757,0,0,2881,4708411.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-26,3,26,6,26,0,0,10017,1,0,0,0,0,2881,9645,1761,6359.08,5117.7,7715,4834,0,10017,4718428.53
353b01bd-099b-4732-b5dd-bced6c71fc8a,2024-06-27,4,27,6,26,0,0,7691,1,3180,1,0,0,10017,218.53,3689,6412.22,5392.9,10017,0,0,4511,4722939.53
